target_population,comparison_sample,model,model_label,algorithm,cycle,n,events,weight_variable,classification_threshold,classification_threshold_type,survey_weighted_AUROC,survey_weighted_PR_AUC,unweighted_AUROC,unweighted_PR_AUC,weighted_Brier,weighted_log_loss,unweighted_Brier,unweighted_log_loss,calibration_intercept,calibration_slope,observed_expected_ratio,weighted_observed_prevalence,weighted_mean_predicted_probability,calibration_in_the_large,sensitivity,specificity,PPV,NPV,F1,uacr_method
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2005-2006,4448,533,combined_mec_weight,0.5,fixed_0.50,0.8523892434450644,0.4057409240590031,0.8482557345467353,0.4351913497437996,0.064340830382467,0.2243002786128023,0.0827036722678285,0.2748846244246731,0.1005555555238049,1.0138038316484732,1.0570246552040834,0.0895836535532119,0.0847507701094405,0.0607524243919503,0.2045028142589118,0.9790549169859516,0.5706806282722513,0.9003993422598073,0.3011049723756906,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8559110113826961,0.4085225803197829,0.833166173704206,0.4164107932375904,0.0625923536262887,0.2176759342002935,0.0855646344507522,0.2839358159688515,0.0805447995713095,1.0296857567813693,1.021487176123679,0.086286136260994,0.0844710910502382,0.0232440589976796,0.172821270310192,0.9810941271118262,0.5545023696682464,0.897020963589555,0.2635135135135135,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8489943332516682,0.3516600461044369,0.8442178143712574,0.397335693894411,0.0620167495162418,0.2154543923976415,0.078257983302569,0.2613568824445075,-0.1729671469296611,0.9390873617840522,0.9509593430627632,0.0810749535580189,0.0852559619393402,-0.0548442419268817,0.1888544891640866,0.9781062874251496,0.5104602510460251,0.9088854112328292,0.2757062146892655,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.8449700110906397,0.3960429328408129,0.8383420189152674,0.3888770329757844,0.0640639317046877,0.2247526131173811,0.0770774080279962,0.2598264097237556,-0.0229803720771239,0.9623354173787472,1.0315054106995325,0.0872691883059831,0.0846037135634607,0.03393537263435,0.1890909090909091,0.98067940552017,0.5333333333333333,0.9119447186574532,0.2791946308724832,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8521678974215197,0.3898544512165734,0.8461493975019897,0.4118904919282927,0.0647992451202377,0.2238428986217976,0.0746434638338682,0.2520786261150032,-0.0390736208491949,1.0118943191936474,0.9583064920055364,0.088149862833457,0.0919850419138637,-0.0468024243138183,0.1884816753926701,0.984037179228127,0.5775401069518716,0.9128397375820057,0.2842105263157895,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2015-2016,5404,597,combined_mec_weight,0.5,fixed_0.50,0.866290992162325,0.3694247427582289,0.8531684844024575,0.3995962682385067,0.064695302900158,0.2188642011698378,0.0789705791135986,0.2607455531407486,0.0111718048400119,1.0352091965821244,0.9670019290114642,0.0873010721421241,0.0902801426997868,-0.0368241505239606,0.1658291457286432,0.9794050343249427,0.5,0.9043411448328852,0.2490566037735849,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2017-2018,5209,646,combined_mec_weight,0.5,fixed_0.50,0.8537423067076619,0.3828010268712202,0.8326816383496546,0.4011509790604058,0.0713766883253849,0.2393611759764398,0.089564074343205,0.2923399656509198,-9.529508889041804e-05,0.983001425553332,1.0200707385194363,0.0963747859305344,0.0944785320186872,0.0219682736300703,0.1904024767801857,0.9745781284242824,0.5146443514644351,0.8947686116700201,0.2779661016949152,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2005-2006,4448,533,combined_mec_weight,0.5,fixed_0.50,0.8541068784840559,0.4331584371730046,0.8524154224742956,0.466224357933626,0.0638655755512715,0.2232650705956093,0.0815679995365143,0.2713657786663528,0.1501774750460824,1.0062267640602962,1.106647122177065,0.0895836535532119,0.0809505141774348,0.1107727833475511,0.1951219512195122,0.9818646232439336,0.5942857142857143,0.8996021530540603,0.2937853107344633,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8634219687276733,0.4272505066071286,0.8409016637928678,0.4351000253514432,0.0618203529377238,0.2143799438939174,0.0841619678190078,0.2786336138557875,0.2290024618756525,1.1072503757430088,1.0330685982838366,0.086286136260994,0.0835241109877263,0.03555189097067,0.1447562776957164,0.9881335478680612,0.6242038216560509,0.8945739257101238,0.2350119904076738,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8516433309077998,0.3518961654040664,0.8451687955358632,0.3950255491167628,0.0615387688916242,0.2139441506927553,0.0778606870995712,0.2602091707684376,-0.0607917833005503,0.9932327545239676,0.964244199548411,0.0810749535580189,0.0840813495129025,-0.0396877053180926,0.1517027863777089,0.9831586826347304,0.5212765957446809,0.9055498104102032,0.2350119904076738,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.8470232307285511,0.3953772364688532,0.8403543717429067,0.3904803465758323,0.0643744165031386,0.2245091592131262,0.0768048973559363,0.2584794480459727,-0.0129566879655722,0.9611972361465918,1.0407386221867716,0.0872691883059831,0.0838531274284944,0.0436663699743284,0.1727272727272727,0.9798301486199577,0.5,0.9102564102564102,0.2567567567567567,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8515484939613525,0.3885587029851663,0.8473868008662175,0.4100380398097726,0.0649745471659871,0.2243150068003205,0.0744853741356271,0.2513601964971237,-0.1580541817645613,0.9605554246835504,0.9324646670530116,0.088149862833457,0.0945342659599622,-0.0769502374558315,0.2181500872600349,0.9826227520711256,0.5924170616113744,0.9156467708529468,0.3188775510204081,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2015-2016,5404,597,combined_mec_weight,0.5,fixed_0.50,0.867961502215769,0.3871107322550857,0.8544347840025311,0.4232179420070782,0.0637798597579376,0.2171615196703646,0.0776619420902762,0.2582874478589825,0.0056550470965394,1.0487639806397395,0.9490200391818608,0.0873010721421241,0.0919907573473215,-0.0574768716389746,0.2043551088777219,0.9816933638443937,0.580952380952381,0.9085483249903736,0.3023543990086741,nested_multiple_imputation
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2017-2018,5209,646,combined_mec_weight,0.5,fixed_0.50,0.852823716728029,0.3793415850323937,0.8302675511534763,0.3956705087095586,0.0712544781144689,0.2395987605983704,0.0897227451338297,0.2929549662666582,0.0235440724488473,1.0056446264320271,1.010478606682775,0.0963747859305344,0.0953753847861422,0.0115294662266109,0.1718266253869969,0.9765505150120536,0.5091743119266054,0.8928070526948507,0.2569444444444445,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2005-2006,1814,206,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8260699185578113,0.3422808571005925,0.8220094913780611,0.3713449495671823,0.0713223234694943,0.2471236317791553,0.0848890134658025,0.2829627002829326,-0.0844193846451264,0.8984169983716737,1.073898461741592,0.0931071971828085,0.0867001867493246,0.0783354043022073,0.1359223300970873,0.9800995024875622,0.4666666666666667,0.8985176738882554,0.2105263157894736,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2005-2006,1814,206,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8412258264490753,0.3936749503757665,0.8360322175530117,0.4142586999784828,0.0686177727318638,0.2376313618837512,0.0822052324586297,0.2739846935011638,-0.0253516216502505,0.959363739464953,1.032553330748747,0.0931071971828085,0.0901718046033444,0.0352662276001352,0.2135922330097087,0.9751243781094528,0.5238095238095238,0.9063583815028902,0.3034482758620689,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2007-2008,2295,273,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8527153556996501,0.3832729597176635,0.8182048745846965,0.3726536647035184,0.0649382559428848,0.2238512105378619,0.0880396964789135,0.2926314159137914,0.0902036270643839,1.0314214025368789,1.0270627956696707,0.0883276072912336,0.0860002014128472,0.0292527179094235,0.1318681318681318,0.9812067260138476,0.4864864864864865,0.8932913102206214,0.207492795389049,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2007-2008,2295,273,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8624400692547067,0.4040890425530303,0.8302192367474267,0.4026489993850093,0.0639910052506853,0.2196982146403889,0.086066315696927,0.2859280798223821,0.0386081474947494,1.0130999205483344,1.011570599832811,0.0883276072912336,0.0873172938258903,0.0126117566948864,0.1904761904761904,0.9772502472799208,0.5306122448979592,0.8994082840236687,0.2803234501347709,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2009-2010,2567,262,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8387422829804264,0.3491298403266413,0.8406351939858588,0.3903309901102746,0.0619091277391881,0.2176364859074606,0.0747930071373728,0.253230076964326,-0.1579770980766204,0.9708850067843178,0.9211797258478174,0.0804568920359537,0.0873411450321536,-0.0896148866593931,0.1717557251908397,0.9852494577006508,0.569620253164557,0.9127813504823152,0.2639296187683284,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2009-2010,2567,262,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8436608606780215,0.3548425565316385,0.8460581874782667,0.3971241791485321,0.0613196107241467,0.2153333793105132,0.0739827388554474,0.2502656526884617,-0.1438768449829056,0.9592774200020306,0.946740059564888,0.0804568920359537,0.0849830861418612,-0.0596650865026249,0.1908396946564885,0.9813449023861172,0.5376344086021505,0.9143088116410673,0.2816901408450704,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2011-2012,2273,229,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8284874687173882,0.3648644864361904,0.8207171484972525,0.3353588837016432,0.0716378133175558,0.2484593979299288,0.0782366236306565,0.2648137599318599,-0.0618265520401217,0.902705205040758,1.0832339008489702,0.0952607467713172,0.0879410685879179,0.0880087411859107,0.1572052401746725,0.9833659491193738,0.5142857142857142,0.9123921924648208,0.2408026755852842,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2011-2012,2273,229,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8348049039686603,0.3885732640249265,0.827955289311992,0.3554281941188131,0.0702015674669575,0.244491545626203,0.0768904251729945,0.2611933195116043,-0.0453056041935263,0.901572457059889,1.0974899043380373,0.0952607467713172,0.0867987453868878,0.1023351714566898,0.1790393013100436,0.977495107632094,0.4712643678160919,0.9139981701738334,0.2594936708860759,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2013-2014,2342,236,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8663864025647077,0.4029751323350885,0.8447434287829768,0.399088240886961,0.0633256410258489,0.2167702491094371,0.0737155604509376,0.2488365650308535,0.1651187555394996,1.1450872553631206,0.9512917644062032,0.0871787542078902,0.0916424986211325,-0.054836514593382,0.1398305084745762,0.9857549857549858,0.5238095238095238,0.9109258446687144,0.2207357859531772,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2013-2014,2342,236,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8724512780823301,0.4271059778729996,0.8566142739871553,0.4255477909361624,0.0613647346058289,0.2122313396814467,0.0713087203493891,0.241832093990622,0.1047999116988417,1.133774667294443,0.9269455137794252,0.0871787542078902,0.0940494914878407,-0.083415887580708,0.2076271186440678,0.9848053181386516,0.6049382716049383,0.9172932330827068,0.3091482649842271,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2015-2016,2222,261,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8634987779993684,0.3794784264045639,0.8310835233411682,0.3764777470604484,0.0665077199241988,0.2249520128262118,0.0862501418659105,0.2834951491377308,0.1397196903762714,1.1213236461395122,0.9613393228431174,0.0905833731040876,0.0942262226787847,-0.0434415824800913,0.1226053639846743,0.9847016828148905,0.5161290322580645,0.8939814814814815,0.198142414860681,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2015-2016,2222,261,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8722442972236827,0.413947744659977,0.8435878949867239,0.4100443557038147,0.0647786962239742,0.2195087731535665,0.0836342755569831,0.2759099302568237,0.1715401095407056,1.1286591939164117,0.9752731335223234,0.0905833731040876,0.0928800045756764,-0.0275662942428698,0.160919540229885,0.9806221315655278,0.525,0.8977591036414566,0.2463343108504398,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2017-2018,2250,277,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.829779136071816,0.3387307812029224,0.8183052435313557,0.3803186362661482,0.0764389163459073,0.2568864200400768,0.0917564149563223,0.2999622650011224,-0.1979559062061905,0.88542470467012,0.989170313197406,0.0988990883470762,0.0999818605831322,-0.0120910876285513,0.1985559566787003,0.9706031424227064,0.4867256637168141,0.8961160505381376,0.282051282051282,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2017-2018,2250,277,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8314808012637386,0.3625808280186983,0.8298217268869813,0.4132598773850263,0.0761391409981115,0.2565711288642575,0.0893755422085034,0.2932897855233605,-0.223688685432792,0.8510613511537,1.0159300210608373,0.0988990883470762,0.0973483274407085,0.0175239532481796,0.223826714801444,0.969589457678662,0.5081967213114754,0.8989661654135338,0.3107769423558897,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2005-2006,1814,206,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8343478887829694,0.3692893786733208,0.827688016229532,0.3850665219351166,0.0704746279038407,0.2437305498811265,0.0837578922510147,0.2790163754181244,0.1334908201686832,0.9867976861568244,1.1270728418155949,0.0931071971828085,0.0826097424482544,0.1311325744276414,0.1359223300970873,0.986318407960199,0.56,0.8990929705215419,0.21875,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2005-2006,1814,206,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8458039454649615,0.4277672514838482,0.8409560208665411,0.4464088233121908,0.0677985598608686,0.2349571689283544,0.08051398396492,0.2689418043371656,0.1830712936020566,1.0328174716854668,1.0957761508036732,0.0931071971828085,0.084969176518873,0.1003964228757752,0.174757281553398,0.9856965174129352,0.6101694915254238,0.9031339031339032,0.2716981132075471,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2007-2008,2295,273,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8621701220512104,0.3947027326953335,0.8262455480556372,0.3886518450723247,0.064456573033516,0.2207721652467782,0.086925558745861,0.287587777870808,0.1814541239936256,1.0735509054925698,1.0403867339908013,0.0883276072912336,0.084898821183945,0.0433464337216342,0.1391941391941392,0.9846686449060336,0.5507246376811594,0.894429469901168,0.2222222222222222,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2007-2008,2295,273,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.870438062534727,0.4230567352912932,0.8374709695184472,0.4238497466667577,0.0629481360468093,0.2156596024239147,0.0843221396207809,0.279676047186737,0.2545540917267055,1.098591511215414,1.061553212033577,0.0883276072912336,0.0832060101085539,0.0653352133906781,0.1501831501831501,0.9856577645895154,0.5857142857142857,0.8957303370786517,0.239067055393586,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2009-2010,2567,262,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8340894017553921,0.3681868610240802,0.8385487903826729,0.4011400510249183,0.0611068878345265,0.2175081621142186,0.0741785168647766,0.2531757724909995,-0.0893988437954218,0.9938444508493663,0.9419988602447968,0.0804568920359537,0.0854108167551768,-0.0651531548516639,0.1526717557251908,0.9891540130151844,0.6153846153846154,0.9112709832134293,0.2446483180428134,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2009-2010,2567,262,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8387333364001627,0.3580836711265091,0.8443211736848204,0.4045791093969338,0.0614111186129639,0.2165396766224674,0.0740075409412384,0.250710168582183,-0.1707188327121888,0.9362819270575862,0.9565822431451656,0.0804568920359537,0.0841087032636294,-0.0483677493346106,0.1946564885496183,0.9813449023861172,0.5425531914893617,0.914678528103518,0.2865168539325842,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2011-2012,2273,229,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8242002018878238,0.3685583919022618,0.8208666968611935,0.3533892779530936,0.072111488487138,0.2505733540828128,0.0771069526672363,0.2622814563358136,0.023380495415028,0.9268395668512938,1.1250740043179164,0.0952607467713172,0.0846706495801311,0.1294859772268144,0.1266375545851528,0.987279843444227,0.5272727272727272,0.9098286744815148,0.204225352112676,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2011-2012,2273,229,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8272234033368857,0.3819864637920476,0.8268785410916176,0.3662765642071137,0.0713999102982756,0.2485484993774194,0.0762522593140602,0.259554611922843,0.0596473290835473,0.9344352614263268,1.143852936011705,0.0952607467713172,0.0832805894641183,0.1475569871537336,0.1659388646288209,0.9838551859099804,0.5352112676056338,0.913260672116258,0.2533333333333333,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2013-2014,2342,236,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8671279226401893,0.4077200821517167,0.847978737103031,0.3953510735371322,0.062736138433303,0.2159722895217517,0.0730679035186767,0.2472990320417859,0.1168383561790916,1.1345960390078598,0.9320333681217834,0.0871787542078902,0.0935360870003734,-0.077375515670333,0.1864406779661017,0.9848053181386516,0.5789473684210527,0.9152691968225948,0.2820512820512821,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2013-2014,2342,236,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8674094212122968,0.4448127054504349,0.8551092922561849,0.4343090255997184,0.0611819186676121,0.2130033079116478,0.0710551217198371,0.2416994490829668,0.07310755833026,1.1195247451580328,0.9212874566995082,0.0871787542078902,0.0946270933940706,-0.0901763411002951,0.2203389830508474,0.9838556505223172,0.6046511627906976,0.9184397163120568,0.3229813664596273,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2015-2016,2222,261,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8651155967626649,0.3998056968442486,0.8363646665533456,0.3958987966427473,0.0652145093471623,0.2231136313218402,0.0841942131519317,0.2788698884831252,0.108618827986622,1.1472892259080123,0.9177816705459644,0.0905833731040876,0.098698171919474,-0.0947588790591167,0.1379310344827586,0.98419173890872,0.5373134328358209,0.8955916473317865,0.2195121951219512,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2015-2016,2222,261,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8736923382560355,0.4327757152122118,0.8489667286023825,0.4315825454140116,0.0636329558454502,0.2180457182087001,0.0817475020885467,0.2713271930434454,0.1810367319655748,1.1784594779977682,0.9340762028360896,0.0905833731040876,0.0969764274360634,-0.075251923257142,0.1724137931034483,0.9826619071902092,0.569620253164557,0.8992067195520299,0.2647058823529412,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2017-2018,2250,277,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8235446302565259,0.3183626469511659,0.8133685622327412,0.367778040586089,0.077758258942004,0.2614185635529213,0.0929746329784393,0.3038285662094312,-0.2910982430423752,0.8427893909990376,0.970960508993576,0.0988990883470762,0.1018569626993249,-0.0327573930019773,0.187725631768953,0.9670552458185504,0.4444444444444444,0.8945147679324894,0.2639593908629442,stabilized_ipw_complete_case
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2017-2018,2250,277,combined_fasting_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8180925539145566,0.3299316268079235,0.8195513072690711,0.3973079942162725,0.0788212424370074,0.2655840069428161,0.0916403159499168,0.3003454377864804,-0.3780269157240878,0.7791340122868238,0.9879376284854648,0.0988990883470762,0.1001066114858802,-0.0134766641407564,0.2527075812274368,0.9660415610745058,0.5109489051094891,0.9020350212967344,0.3381642512077294,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2005-2006,4305,495,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.847473599313109,0.3721619406194538,0.8382443861184019,0.4000755887702607,0.065354394440183,0.2266195218344227,0.0826743114812311,0.2753150285790945,0.1294781795942767,1.0037591764161842,1.095933520601697,0.0879688635233573,0.0802684304017456,0.1000142552292739,0.1373737373737373,0.9860892388451444,0.5619834710743802,0.8979445506692161,0.2207792207792207,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2007-2008,5467,626,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.847842924013072,0.369052955603023,0.8230031288917282,0.3655471202736781,0.063159069111537,0.2196500924433298,0.0852933400605222,0.2832814469544892,0.0365300828160807,1.0122167532375417,1.0114841570010047,0.0843132348585126,0.0833559619050255,0.0124635838601738,0.1150159744408945,0.9849204709770708,0.496551724137931,0.8959037955655769,0.1867704280155641,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2009-2010,5860,617,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.844819991105855,0.3487733206799684,0.8399081773305213,0.3855673396597194,0.0623791881842171,0.21712303357624,0.0773424433955854,0.2592809658955994,-0.1533965662393906,0.9545614237444602,0.9446934912134438,0.0811503304101516,0.085901227398016,-0.0620786486537028,0.1669367909238249,0.9822620637039864,0.5255102040816326,0.9092514124293786,0.2533825338253382,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2011-2012,5143,515,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8358999281446127,0.3585450207618869,0.8272633442699986,0.3497784316084683,0.0642432903018462,0.2259119723756967,0.0764396243263979,0.2591166648785143,-0.0849204547227777,0.942271190235668,1.0119647947583528,0.0848010786111548,0.0837984473870995,0.0129887164729853,0.1300970873786407,0.98552290406223,0.5,0.9105609902176084,0.2064714946070878,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2013-2014,5403,543,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8433472173122499,0.3629938536929357,0.8349127314341148,0.3806831224798425,0.0652358319248224,0.2258278053928473,0.0748413222555724,0.2536970110200021,-0.0542257737918802,0.9881433143930732,0.9745638644265696,0.0862652742378187,0.088516799551743,-0.0282323582468397,0.1215469613259668,0.9880658436213992,0.532258064516129,0.9096419776472816,0.1979010494752623,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2015-2016,5279,570,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8632472221359218,0.3579118208886938,0.8427810873541892,0.3729427893133666,0.0644418491158426,0.2183427508562603,0.0793826742899715,0.2627347773696224,0.0606172749508691,1.0734995852193194,0.9574588400236672,0.0861160739590193,0.0899423247864009,-0.0476681367243725,0.1298245614035087,0.9872584412826504,0.5522388059701493,0.9035957240038872,0.2102272727272727,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2017-2018,5073,613,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8492537379734151,0.3667186304819003,0.824211223198414,0.3797100643074748,0.0711319911462573,0.2394194350354858,0.0890148891362026,0.2922069079745649,0.0056567003482903,0.9915779696324484,1.014294415877692,0.0951700392307639,0.0938288111824131,0.0156744149195753,0.1500815660685155,0.980269058295964,0.5111111111111111,0.8935213570406704,0.23203026481715,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2005-2006,4305,495,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8499543504047257,0.4051092526015947,0.842734961160158,0.4273833706638311,0.0649205533124502,0.2251621213805679,0.0819953009486198,0.2723555224499503,0.3494446670899409,1.0904908896201082,1.1469857243739765,0.0879688635233573,0.0766956917195901,0.1494221365927197,0.107070707070707,0.9921259842519684,0.6385542168674698,0.8953102794883941,0.1833910034602076,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2007-2008,5467,626,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8583630263662233,0.3894724854108874,0.8322046840320927,0.3898801896339443,0.0622546334335485,0.215291758204446,0.0836438536643982,0.2771425304495628,0.1944746930731398,1.0902698380269609,1.0281997092931832,0.0843132348585126,0.0820008351456082,0.0303315520407672,0.0990415335463258,0.9898781243544722,0.5585585585585585,0.8946975354742345,0.1682496607869742,stabilized_ipw_complete_case
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2009-2010,5860,617,combined_mec_weight_x_stabilized_uacr_ipw,0.5,fixed_0.50,0.8488121178467326,0.3496721694015693,0.8420392892460458,0.3829977912947737,0.0617991284962906,0.2150802605014185,0.0769267454743385,0.2579392178370342,-0.0424775055772173,1.0087780824184354,0.957700650906591,0.0811503304101516,0.0847345465760434,-0.0471284151166435,0.1247974068071312,0.9877932481403776,0.5460992907801419,0.905577898233957,0.2031662269129287,stabilized_ipw_complete_case
