comparison,algorithm,scope,n,events,core_model,extended_model,weight_variable,strategy,threshold_probability,net_benefit,bootstrap_se,ci_lower,ci_upper,valid_replicates,ci_level,ci_method
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.18,0.036644179302288554,0.0063480125481865,0.02403583939968611,0.04876267524098485,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.18,-0.0007819412020841979,0.002450076196797247,-0.005816541613119127,0.0038998685705346897,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.18,0.035862238100204356,0.005705002959133004,0.024673408652893875,0.04650333282571388,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.18,-0.10136139581545922,0.011783754720467526,-0.12567083592695136,-0.07960400189311602,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.18,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.19,0.03507028498297206,0.005952680907987054,0.023470728444490992,0.04639381234429364,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.19,-0.0009415978306015482,0.0020863590752255305,-0.0050012027569724185,0.003069777194433684,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.19,0.03412868715237051,0.005651515403929051,0.023004198130532956,0.04465031432643251,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.19,-0.11495845008478589,0.01192923317380663,-0.13956800674086436,-0.0929324463609323,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.19,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.2,0.032797291948490986,0.005914952488572607,0.021267831212599685,0.04411705943857234,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.2,-0.0002624305133531249,0.0023050527656026543,-0.004954639678368362,0.004041182195208848,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.2,0.03253486143513786,0.006267962258881075,0.020065466170194394,0.044081029015708914,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.2,-0.12889543071084572,0.012078348588479214,-0.15381260682512515,-0.10659410194044397,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.2,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.21,0.02996293581216695,0.0059604961866932355,0.018501418169977246,0.04084695139153834,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.21,0.00011840449346391113,0.002095920466938134,-0.003967155778674165,0.00418032368932395,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.21,0.030081340305630862,0.006169380339529229,0.0178862022683224,0.041679829135457945,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.21,-0.143185246289464,0.012231239076940976,-0.16841782969632926,-0.12060162221817108,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.21,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.22,0.024849312440849824,0.005258467615362933,0.015189080068386386,0.03485694009913584,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.22,0.0037384786716473384,0.0026904638657577326,-0.0011786229429018907,0.008515115294128637,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.22,0.028587791112497162,0.00607182353298535,0.016871209114414126,0.04031603850732555,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.22,-0.15784146739573918,0.012388049834337654,-0.18339754546166687,-0.13496830968250664,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.22,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.23,0.023368330471778814,0.005368261720773204,0.013502230016290044,0.03338959311609992,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.23,0.004398556269701176,0.003330734563853534,-0.0017291397827422334,0.010424539769317748,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.23,0.02776688674147999,0.006177922182039685,0.015605001165645453,0.03989939578983592,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.23,-0.1728783695697098,0.012548933598419963,-0.19876634475337682,-0.1497081578602015,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.23,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.24,0.022963538087704786,0.005160480408093223,0.013514004373092803,0.032984846184286744,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.24,0.004109455314200813,0.003732736883179806,-0.0027362920834803715,0.01088459019841879,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.24,0.0270729934019056,0.00623936165493493,0.014875722641117996,0.03911466577937969,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.24,-0.18831097969562705,0.012714051145767591,-0.21453958613171067,-0.1648358967794147,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.24,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.25,0.02007982396925532,0.0051829127814446065,0.010388092212739314,0.030235527139453745,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.25,0.006214767987421439,0.0032742872517103993,-0.0002554186974958109,0.012191031480198006,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.25,0.026294591956676758,0.0063244176876121935,0.013808316010730499,0.03848220600743642,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.25,-0.20415512609156877,0.012883571827711162,-0.23073344728013348,-0.18036704206980686,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.25,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.26,0.01949813433082435,0.005080656166694721,0.010008396225083512,0.029091916113445297,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.26,0.0045758054174989335,0.003086910784157202,-0.0012387085103533237,0.010039094776687334,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.26,0.024073939748323284,0.005834767408296881,0.012340871506916413,0.035140065812822384,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.26,-0.22042749266037376,0.013057674149707259,-0.2473649803514867,-0.19631794804372327,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.26,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.27,0.01968213290000692,0.005271205207012395,0.009812365480360854,0.02965703009715192,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.27,0.0009372600354968334,0.001504372918683735,-0.002127410033488235,0.003739161632956504,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.27,0.020619392935503755,0.005073599090510492,0.010827633416542196,0.030231024936450294,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.27,-0.2371456774913378,0.013236546398333385,-0.26445217186315095,-0.2127058651402126,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.27,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.28,0.01674142284345558,0.003775780111525638,0.009618694024369955,0.0240591327959557,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.28,0.003992603472579969,0.002080580539543471,-4.4167603832816274e-05,0.007812048110564796,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.28,0.020734026316035548,0.005181745330211878,0.010818043553547003,0.030586216615540004,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.28,-0.2543282563453842,0.01342038732053246,-0.2820140075834725,-0.2295490021560489,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.28,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.29,0.01674791363969199,0.003997549149127857,0.00920966007190195,0.024630600487782324,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.29,0.0021585950788323392,0.0021910289828504124,-0.0019996010405360126,0.006313355890997869,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.29,0.01890650871852433,0.00544036322311133,0.00881846362573278,0.029250569623313672,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.29,-0.27199485150517827,0.013609406860258272,-0.3000705429015495,-0.24686659373571154,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.29,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.3,0.013086902062409634,0.004518392933630121,0.004655104125040859,0.021985265517649125,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.3,0.0066965515691752575,0.0026576636823897612,0.0015547992389316862,0.011697377501261852,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.3,0.01978345363158489,0.0055265135369816825,0.009665694950770154,0.030317025587334942,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.3,-0.29016620652668085,0.01380382695826196,-0.31864297922871454,-0.2646789736462217,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2011-2012,2294,239,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.3,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.01,0.0814296022785699,0.009505080070239865,0.062464012003859405,0.09863177306835609,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.01,-0.0008777922929177617,0.0007216512480590596,-0.001759574547732283,-6.275207655072894e-05,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.01,0.08055180998565213,0.009306906825739937,0.06222845263455531,0.09705224562242142,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.01,0.07979103988333203,0.00954901949757731,0.06075721493586995,0.09708256332920032,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.01,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.02,0.07483458285815527,0.009175326190689592,0.05678586807553334,0.09143321653804844,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.02,-0.0002850002688458142,0.00020457862901715276,-0.0006362138324923165,5.3665944117533795e-05,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.02,0.07454958258930945,0.009225030037815609,0.05628364729481058,0.09124805635468546,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.02,0.07040115253520277,0.009646458472042384,0.051173104884195145,0.08786912009786561,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.02,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.03,0.07036021078902066,0.009049160300803586,0.05250458262597603,0.08634650625252094,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.03,0.0005256751242431468,0.0008089007393675571,-0.000999442237529099,0.0021112397261919672,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.03,0.07088588591326381,0.008873906048861126,0.05332939165291977,0.08682549851982661,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.03,0.0608176592623698,0.009745906497527358,0.04139138431599097,0.07846570896485393,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.03,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.04,0.06611334981455246,0.009042637793621735,0.0484738604798893,0.08222533863619225,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.04,2.093935230879085e-05,0.00030364265002914283,-0.0005652700938509753,0.0006196277466878344,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.04,0.06613428916686125,0.0090536884896051,0.04846811180713349,0.08217379501999329,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.04,0.05103450987968615,0.0098474263568766,0.03140587790261588,0.06886639343323782,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.04,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.05,0.06276547895483808,0.00891984513436385,0.04524035832734979,0.07866495332988338,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.05,0.001152018050666545,0.0005317807856991801,0.00015603190770729653,0.0021993083841641706,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.05,0.06391749700550463,0.008909641487843682,0.04656933438611446,0.07975451971907332,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.05,0.04104539945736706,0.00995108347642267,0.021210150301590777,0.05906498704832453,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.05,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.06,0.059514660633749814,0.008884790869991476,0.04229379982143754,0.07510904274811661,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.06,0.0010160759412814538,0.0011683676760658069,-0.0011342587449368485,0.0031751721720981218,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.06,0.06053073657503127,0.009111248740842378,0.04256891354108995,0.07632789714651485,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.06,0.03084375477074331,0.01005694606659738,0.010797492326075788,0.049055040102030115,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.06,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.07,0.057006777417294166,0.008932899484962986,0.039581917010458746,0.07253126767579156,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.07,0.0005518883342932879,0.0009721400336969402,-0.0013758879939851983,0.002416980086791341,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.07,0.057558665751587454,0.008801900756588769,0.04054408857460136,0.07286411312339224,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.07,0.020422719875805045,0.010165085271614555,0.00016090622205507945,0.038829825479471274,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.07,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.08,0.05484042597629274,0.008852375087194799,0.037550610666560374,0.07030754786029107,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.08,0.0003242634052468274,0.0020425989292224733,-0.0028485475307862005,0.0034248940365946643,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.08,0.05516468938153957,0.008473219225383603,0.039331172496170255,0.07012129273022863,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.08,0.009775140744020333,0.010275575328914712,-0.010706910014661694,0.028382323582509028,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.08,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.09,0.05367727777251845,0.008848640771308812,0.03643295120822082,0.06914856182676407,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.09,-0.001290252649076437,0.0021332494525719368,-0.005038531166535851,0.0024711117590468607,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.09,0.05238702512344201,0.008205039660186784,0.03694282510894894,0.06667730844143561,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.09,-0.0011064511159354778,0.010388493739122566,-0.021813579355482147,0.017705206259239898,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.09,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.1,0.04929292628152711,0.008413913800733695,0.03367319112816103,0.06357538952601134,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.1,0.0017455466779281587,0.0011750584692695504,-0.000540843608233786,0.003950580615681708,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.1,0.05103847295945527,0.008686785882627876,0.03453527512730861,0.06593555329183183,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.1,-0.012229856128334785,0.01050392144733504,-0.03316706357054308,0.006790819662120327,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.1,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.11,0.047481539604456835,0.00838160345364629,0.03183445301119052,0.06158026519989414,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.11,-0.00038715837467166725,0.0018936562002448564,-0.0037109446546453864,0.0027166077358556015,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.11,0.04709438122978517,0.00781749739249267,0.03308489548181735,0.0595926782929966,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.11,-0.023603225298316058,0.010621943036630938,-0.04477568226234692,-0.004368834049541241,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.11,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.12,0.045651286941547506,0.008713197506776972,0.02928922379396493,0.060358078243486296,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.12,0.00028182620376075024,0.0017243563412267459,-0.0026520814659527258,0.0035233309978207903,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.12,0.045933113145308256,0.007610049399758023,0.03243743750381266,0.0582736157016163,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.12,-0.03523508013125147,0.010742646934774471,-0.0566481331971463,-0.01578211625464966,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.12,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,2013-2014,2370,244,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.13,0.04130096165369363,0.0075558304584531005,0.027145272634652825,0.05382079177437226,2000,0.95,survey_Rao_Wu_percentile
